barcode,desc,acost,adate,cat_type,locname,dept
0108-0008864300001  ,EPSON L 5290 AIO PRINTER                                    ,1349,02/27/2024,PRINTER                                           ,ALTURAS GLASS                 ,AG-ADMIN                                          
0108-0008585000001  ,CPU SET                                                     ,1459,03/13/2024,CPU                                               ,ALTURAS GLASS                 ,AG-ADMIN                                          
0108-0008702400001  ,AOC E970SWNL 18.5"" WLED MONITOR                             ,2900,03/13/2024,MONITOR                                           ,ALTURAS GLASS                 ,AG-ADMIN                                          
0108-0008583900002  ,MAKITA CORDLESS DRILL DF333DWYE                             ,7500,04/24/2024,DRILL                                             ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0008583900003  ,MAKITA CORDLESS DRILL DF333DWYE                             ,7500,04/24/2024,DRILL                                             ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0008583900004  ,MAKITA CORDLESS DRILL DF333DWYE                             ,7500,04/24/2024,DRILL                                             ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0009998300001  ,OMNI VFO-400 ORBIT FAN                                      ,2199,05/14/2024,FAN                                               ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0009998300002  ,OMNI VFO-400 ORBIT FAN                                      ,2199,05/14/2024,FAN                                               ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0008369200011  ,MAKITA HAMMER DRILL HP1630K                                 ,4500,05/20/2024,DRILL                                             ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0008369200012  ,MAKITA HAMMER DRILL HP1630K                                 ,4500,05/20/2024,DRILL                                             ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0008369200013  ,MAKITA HAMMER DRILL HP1630K                                 ,4500,05/20/2024,DRILL                                             ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
0108-0008369200014  ,MAKITA HAMMER DRILL HP1630K                                 ,4500,05/20/2024,DRILL                                             ,ALTURAS GLASS                 ,AG-PRODUCTION                                     
