barcode,desc,acost,adate,cat_type,locname,dept
0079-0001765600024  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600025  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600026  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600027  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600028  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600029  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600030  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600031  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600032  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600033  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600034  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0001765600035  ,COMPACT VHF FM PORTABLE RADIO-TK-2107                       ,8500 ,07/05/2021,RADIO                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006502700001  ,ENGINE CUMMINS ENGINE 6BT5 9-C130                           ,29189,06/05/2021,MACHINE MOTOR                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200014  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200011  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200012  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200013  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006368900005  ,NUTEX  DIGITAL HANGING SCALE                                ,24000,07/15/2021,SCALE                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006368900006  ,NUTEX  DIGITAL HANGING SCALE                                ,24000,07/15/2021,SCALE                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005458600010  ,KARCHER CLASSIC HIGH-PRESSURE CLEANERS HD 6/15-4 C          ,54425,07/15/2021,CLEANING DEVICE                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005458600011  ,KARCHER CLASSIC HIGH-PRESSURE CLEANERS HD 6/15-4 C          ,54425,07/15/2021,CLEANING DEVICE                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005570300001  ,RG-AP710-INDOOR 802.11AC ACCESS POINT                       ,5357.,07/22/2021,HUB                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005570300002  ,RG-AP710-INDOOR 802.11AC ACCESS POINT                       ,5357.,07/22/2021,HUB                                               ,MIC-UBAY                      ,MIC-UBAY-FIXED ASSET DEPARTMENT                   
0079-0006807300001  ,SCHNEIDER BREAKER PANELBOARD FLOOR MOUNTED                  ,15081,07/30/2021,PANEL BOARD                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004387500006  ,KARCHER PRESSURE WASHER                                     ,54425,08/05/2021,PRESSURE WASHER                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0006354200001  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200002  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200003  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200004  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200005  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200006  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200007  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200008  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200009  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200010  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0000357600001  ,TEST WEIGHT 25KG.                                           ,3125 ,08/02/2021,TEST WEIGHT                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0000357600002  ,TEST WEIGHT 25KG.                                           ,3125 ,08/02/2021,TEST WEIGHT                                       ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200015  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200016  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200017  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200018  ,D25+CARE (D25AL5NVF+)                                       ,22321,08/03/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0003200100003  ,KNAPSACK SPRAYER TUNGHO                                     ,2357.,08/02/2021,SPRAYER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0003200100004  ,KNAPSACK SPRAYER TUNGHO                                     ,2357.,08/02/2021,SPRAYER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0003200100005  ,KNAPSACK SPRAYER TUNGHO                                     ,2357.,08/13/2021,SPRAYER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0003200100006  ,KNAPSACK SPRAYER TUNGHO                                     ,2357.,08/13/2021,SPRAYER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0003200100007  ,KNAPSACK SPRAYER TUNGHO                                     ,2357.,08/13/2021,SPRAYER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004242300002  ,AKITA WEIGHING SCALE 60KG                                   ,2320 ,07/01/2021,WEIGHING SCALE                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0002821000001  ,CISCO LINKSYS E1200 SINGLE BAND WIFI 4 ROUTER               ,1350 ,07/02/2021,ROUTER                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006611800002  ,FLAT SCREEN TV 32""                                          ,8839.,08/19/2021,TV                                                ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005458600012  ,KARCHER CLASSIC HIGH-PRESSURE CLEANERS HD 6/15-4 C          ,54425,09/01/2021,CLEANING DEVICE                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005458600013  ,KARCHER CLASSIC HIGH-PRESSURE CLEANERS HD 6/15-4 C          ,54425,09/01/2021,CLEANING DEVICE                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005458600014  ,KARCHER CLASSIC HIGH-PRESSURE CLEANERS HD 6/15-4 C          ,54425,09/01/2021,CLEANING DEVICE                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005458600015  ,KARCHER CLASSIC HIGH-PRESSURE CLEANERS HD 6/15-4 C          ,54425,09/01/2021,CLEANING DEVICE                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200019  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200020  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200021  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200022  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200023  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200024  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200025  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200026  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200027  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200028  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200029  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200030  ,D25+CARE (D25AL5NVF+)                                       ,22321,09/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004579900001  ,EBARA END SUCTION CENTRIFUGAL PUMP                          ,91964,09/24/2021,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004579900002  ,EBARA END SUCTION CENTRIFUGAL PUMP                          ,91964,09/24/2021,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004579900003  ,EBARA END SUCTION CENTRIFUGAL PUMP                          ,91964,09/24/2021,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100001  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100002  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100003  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100004  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100005  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100006  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100007  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100008  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100009  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004173100010  ,POWER SPRAYER 2HP(WL25 ASBC)                                ,23500,09/24/2021,POWER SPRAYER                                     ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0005560500002  ,DEWALT COMPACT DRILL                                        ,14598,09/24/2021,DRILL                                             ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006982200001  ,40 FOOTER SKELETAL CHASSIS TRI AXLE                         ,40000,09/24/2021,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006982200002  ,40 FOOTER SKELETAL CHASSIS TRI AXLE                         ,40000,09/24/2021,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006982200003  ,40 FOOTER SKELETAL CHASSIS TRI AXLE                         ,40000,09/24/2021,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006982200004  ,40 FOOTER SKELETAL CHASSIS TRI AXLE                         ,40000,09/24/2021,TRAILER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0003757900002  ,APC BX-650LI/MS BACK-UPS 650VA                              ,2053.,09/22/2021,UPS                                               ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006827600001  ,ICONIX ELECTRONIC WEIGHING SCALE MODEL FX-21 2000K          ,19678,10/01/2021,WEIGHING SCALE                                    ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006643100002  ,ES2413EAHTVFD3-400 W/PCO200 RATED 24GPM @1300 PSI           ,21612,09/30/2021,PRESSURE WASHER                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA                                    
0079-0004579900004  ,EBARA END SUCTION CENTRIFUGAL PUMP                          ,91964,10/01/2021,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0004579900005  ,EBARA END SUCTION CENTRIFUGAL PUMP                          ,91964,10/01/2021,PUMP                                              ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006688400001  ,BATTERY CHARGER 30AMPS/240V                                 ,9050 ,09/24/2021,OTHERS                                            ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006842900001  ,INDUSTRIAL GENERATOR SET WEICHAI                            ,12000,10/27/2021,GENERATOR                                         ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200031  ,D25+CARE (D25AL5NVF+)                                       ,22321,11/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200032  ,D25+CARE (D25AL5NVF+)                                       ,22321,11/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200033  ,D25+CARE (D25AL5NVF+)                                       ,22321,11/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200034  ,D25+CARE (D25AL5NVF+)                                       ,22321,11/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200035  ,D25+CARE (D25AL5NVF+)                                       ,22321,11/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006354200036  ,D25+CARE (D25AL5NVF+)                                       ,22321,11/01/2021,MACHINE                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006748000002  ,MOBILE TRI BAND 2G/3G/4G LTE CELLPHONE SIGNAL REPE          ,4751 ,06/23/2021,STORE EQUIPMENT                                   ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0007147100001  ,USHOWCASE FUJIDENZO SU140A                                  ,25450,11/19/2021,CHILLER                                           ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0006571700001  ,BF 50 ON/OFF CONE WITH AIR SHUTTER                          ,61377,06/15/2021,BUILDING                                          ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAIN ADMIN                         
0079-0002506900001  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900002  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900003  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900004  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900005  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900006  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900007  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900008  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900009  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900010  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900011  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900012  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900013  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900014  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900015  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900016  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900017  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900018  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900019  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900020  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900021  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900022  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900023  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900024  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900025  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900026  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900027  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900028  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
0079-0002506900029  ,10 LBS CAPACITY PORTABLE FIRE EXTINGUISHER HCFC 12          ,6883.,01/19/2022,FIRE EXTINGUISHER                                 ,MFI-PIGGERY UNTAGA            ,PIGGERY UNTAGA-MAINTENANCE WAREHOUSE              
