barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0108-0011905700002  ,MAKITA ANGLE GRINDER GA7020 7""                              ,      8800.00,06/11/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011905900001  ,MAKITA ANGLE GRINDER GA7090                                 ,      7300.00,06/11/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011905900002  ,MAKITA ANGLE GRINDER GA7090                                 ,      7300.00,06/11/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200016  ,MAKITA HAMMER DRILL HP1630K                                 ,      5600.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200017  ,MAKITA HAMMER DRILL HP1630K                                 ,      5600.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008369200018  ,MAKITA HAMMER DRILL HP1630K                                 ,      5600.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800006  ,MAKITA CORDLESS DRILL                                       ,     15800.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800007  ,MAKITA CORDLESS DRILL                                       ,     15800.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800008  ,MAKITA CORDLESS DRILL                                       ,     15800.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800009  ,MAKITA CORDLESS DRILL                                       ,     15800.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800010  ,MAKITA CORDLESS DRILL                                       ,     15800.00,08/01/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008897300001  ,EPSON L5290 WIFI AIO (INK TANK) PRINTER W/ADF               ,     12650.00,10/02/2025,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0009805300001  ,ACER LED20 K202QBI 19.5"" LED MONITOR (VGAHDMI)              ,      2950.00,10/02/2025,OFF. EQPT.          ,MONITOR                                           ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0009974200001  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     14715.00,10/02/2025,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0011633400001  ,CPU SET I3                                                  ,     13950.00,10/02/2025,OFF. EQPT.          ,CPU                                               ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012350500001  ,MAKITA ANGLE GRINDER GA9082 9                               ,     10782.50,10/17/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0012350500002  ,MAKITA ANGLE GRINDER GA9082 9                               ,     10782.50,10/17/2025,TOOLS               ,GRINDER                                           ,         7,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0012365200001  ,MAKITA SASH ROUTER MOTOR FOR 4403                           ,     55860.00,10/17/2025,MACH. & EQPT.       ,MACHINE MOTOR                                     ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008583900011  ,MAKITA CORDLESS DRILL DF333DWYE                             ,      9310.00,10/22/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008583900012  ,MAKITA CORDLESS DRILL DF333DWYE                             ,      9310.00,10/22/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800011  ,MAKITA CORDLESS DRILL                                       ,     14060.00,10/22/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800012  ,MAKITA CORDLESS DRILL                                       ,     14060.00,10/22/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011016800013  ,MAKITA CORDLESS DRILL                                       ,     14060.00,10/22/2025,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300007  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,10/27/2025,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300008  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,10/27/2025,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300009  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,10/27/2025,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300010  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,10/27/2025,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0000584500001  ,TABLE SCALE                                                 ,      1880.00,12/01/2025,FUR. & FIXT.        ,SCALE                                             ,         2,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0009974200002  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     14715.00,12/15/2025,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011321200003  ,HIK VISION DOME IP CAMERA 4MP 2.8MM(HWI-DI40H)              ,      2429.76,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0011321200004  ,HIK VISION DOME IP CAMERA 4MP 2.8MM(HWI-DI40H)              ,      2429.76,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012310600003  ,4MP 2.8MM BULLET TYPE IP CAMERA (DS2CD2047G2-LU             ,      6360.80,01/30/2026,STR. EQPT.          ,CCTV                                              ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012310600004  ,4MP 2.8MM BULLET TYPE IP CAMERA (DS2CD2047G2-LU             ,      6360.80,01/30/2026,STR. EQPT.          ,CCTV                                              ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012537000002  ,32 CHANNEL 4K NVR (DS-77 16NX1-K4 HIKVISION)                ,     12287.38,01/30/2026,OFF. EQPT.          ,OTHERS                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012800000004  ,4MP 2.8MM DOME TYPE IP CAMERA(DS-2CD2143G2-IU               ,      4365.25,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012800000005  ,4MP 2.8MM DOME TYPE IP CAMERA(DS-2CD2143G2-IU               ,      4365.25,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012800000006  ,4MP 2.8MM DOME TYPE IP CAMERA(DS-2CD2143G2-IU               ,      4365.25,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012801000005  ,4MP 2.MM BULLET TYPE IP CAMERA                              ,      4365.25,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012801000006  ,4MP 2.MM BULLET TYPE IP CAMERA                              ,      4365.25,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012801000007  ,4MP 2.MM BULLET TYPE IP CAMERA                              ,      4365.25,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012801000008  ,4MP 2.MM BULLET TYPE IP CAMERA                              ,      4365.25,01/30/2026,STR. EQPT.          ,CAMERA                                            ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0012991000001  ,CELLPHONE REALME C71 6+128GB                                ,      6439.00,03/12/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100004  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100005  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100006  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100007  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100008  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,03/25/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0013094000001  ,EPSON EB-E12 XGA 3LCD PROJECTOR                             ,     19283.00,03/25/2026,STR. EQPT.          ,PROJECTOR                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0011659100009  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100010  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100011  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100012  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100013  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100014  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100015  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100016  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100017  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0011659100018  ,MAKITA CORDLESS HAMMER DRILL  DHP485F003                    ,     14060.00,05/26/2026,TOOLS               ,DRILL                                             ,         5,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0013083900001  ,TECNO CAMON 50 ULTRA 5G                                     ,     18199.00,06/16/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0013296900001  ,MIST TRADITIONAL PUNCHER                                    ,     14000.00,06/26/2026,OFF. EQPT.          ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0009974200003  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     14715.00,07/03/2026,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0009974200004  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     14715.00,07/03/2026,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0009974200005  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     14715.00,07/03/2026,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0009974200006  ,EPSON LQ-310 DOT MATRIX PRINTER                             ,     14715.00,07/03/2026,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-SALES                                          ,FAACQ               
0108-0008190300011  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,07/03/2026,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300012  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,07/03/2026,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0008190300013  ,MAKITA MIGHTERSAW LS1040                                    ,     20662.50,07/03/2026,TOOLS               ,TOOLS                                             ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0013083900002  ,TECNO CAMON 50 ULTRA 5G                                     ,     18399.00,08/06/2026,OFF. EQPT.          ,CELLPHONE                                         ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0013814200001  ,EPSON ECO TANK L530 A4 ALL-IN ONE INK TANK PRINTER          ,     12790.00,08/20/2026,OFF. EQPT.          ,PRINTER                                           ,         3,ALTURAS GLASS                 ,AG-PRODUCTION                                     ,FAACQ               
0108-0013322600001  ,AOPEN 20EOQ BI 19.5""WIDE LED MONITOR                        ,      2800.00,08/25/2026,OFF. EQPT.          ,MONITOR                                           ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
0108-0013792100001  ,CPU SET INTEL CORE I3                                       ,     21910.00,08/25/2026,OFF. EQPT.          ,CPU                                               ,         3,ALTURAS GLASS                 ,AG-ADMIN                                          ,FAACQ               
