barcode,desc,acost,adate,cat_type,locname,dept,status
0119-0008170200001  ,UBIQUITY AF-5G30-S45                                        ,     11000.00,02/17/2023,ROUTER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008170100002  ,UBIQUITY AIR FIBER AF-5XHD                                  ,     31000.00,03/01/2023,ROUTER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008170200002  ,UBIQUITY AF-5G30-S45                                        ,     11000.00,03/01/2023,ROUTER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008451500001  ,RG-EW1800GX PRO                                             ,      6214.29,03/08/2023,ROUTER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008231800001  ,LINTRATEK NEW ALC TRI BAND(SIGNAL BOOSTER)                  ,      6523.20,03/01/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0007970000001  ,UBIQUITY SECTOR ANTENNA AM-5G20-90                          ,     10850.00,  /  /    ,ELECTRICAL PARTS                                  ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0007970800002  ,UBIQUITY ROCKET PRISM RP-5AC-GEN2                           ,     17750.00,01/16/2023,ELECTRICAL PARTS                                  ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0007970900003  ,UBIQUITY LITE BEAM LBE-5AC-GEN2                             ,      5250.00,01/16/2023,ELECTRICAL PARTS                                  ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0007970900004  ,UBIQUITY LITE BEAM LBE-5AC-GEN2                             ,      5250.00,01/16/2023,ELECTRICAL PARTS                                  ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0007872400001  ,DRY TYPE TRANSFORMER 250 KVA                                ,    300000.00,09/30/2022,TRANSFORMER                                       ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008835200001  ,32"" DIGITAL SAMRT TV( HLED32HDDJSMP8G HANABISHI)            ,     14399.00,06/20/2023,TV                                                ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008835200002  ,32"" DIGITAL SAMRT TV( HLED32HDDJSMP8G HANABISHI)            ,     14399.00,06/20/2023,TV                                                ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008835200003  ,32"" DIGITAL SAMRT TV( HLED32HDDJSMP8G HANABISHI)            ,     14399.00,06/20/2023,TV                                                ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008835300001  ,ASAHI CAST IRON STOX # C40                                  ,      3564.00,06/22/2023,BURNER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008835300002  ,ASAHI CAST IRON STOX # C40                                  ,      3564.00,06/22/2023,BURNER                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0008835300003  ,ASAHI CAST IRON STOX # C40                                  ,      3564.00,06/22/2023,BURNER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0119-0008835300004  ,ASAHI CAST IRON STOX # C40                                  ,      3564.00,06/22/2023,BURNER                                            ,MFI-BREEDER CANHAYUPON DIMIAO ,BCD-CANHAYUPON ADMIN                              ,FA_TRAN             
0119-0008606500001  ,12V 1KW SNAT INVERTER                                       ,      6500.00,09/14/2023,OTHERS                                            ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0119-0009043200001  ,FUJIDENZO CFZR IFC 90GDF 9CF                                ,     16950.00,10/18/2023,FREEZER/CHILLER                                   ,MFI-BREEDER LAPSAON DIMIAO    ,BLD-LAPSAON ADMIN                                 ,FAACQ               
0116-0007494600001  ,MITS. FUSO CANTER FE84 CS#:H0C370 PL#:GAS-1526              ,   1428571.00,07/16/2022,VEHICLE                                           ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0007658700002  ,SALTER HANGING SCALE 5KG 20 GRAMS GRADUATION                ,      6500.00,07/20/2023,WEIGHING SCALE                                    ,MFI-PIGGERY                   ,PIGGERY-MAIN ADMIN                                ,FA_TRAN             
0116-0009055600003  ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
0116-0009055600004  ,POULTRY VACCINATOR (THAMA 222)                              ,      4464.29,08/24/2023,OTHERS                                            ,MFI-BREEDER RIZAL BILAR       ,BRB-RIZAL ADMIN                                   ,FA_TRAN             
