barcode,desc,acost,adate,ast_type,cat_type,est_life,locname,dept,status
0077-0010163400039  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400040  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400041  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400042  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400043  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400044  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400045  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400046  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400047  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400048  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400049  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400050  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400051  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400052  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400053  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400054  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400055  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400056  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400057  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400058  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400059  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400060  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400061  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400062  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400063  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400064  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400065  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400066  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400067  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400068  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400069  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400070  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400071  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400072  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400073  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400074  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400075  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400076  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400077  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400078  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400079  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163400080  ,COMO ARM ALUMINUM CHAIR                                     ,      4178.57,07/26/2019,FUR. & FIXT.        ,CHAIR                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900001  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900002  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900003  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900004  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900005  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900006  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900007  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900008  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900009  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010163900010  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100001  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100002  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100003  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100004  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100005  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100006  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100007  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100008  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100009  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100010  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100011  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100012  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100013  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100014  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100015  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100016  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100017  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100018  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100019  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100020  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100021  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100022  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100023  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100024  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100025  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100026  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100027  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100028  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100029  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100030  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100031  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100032  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100033  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100034  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100035  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100036  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100037  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100038  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100039  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100040  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100041  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100042  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100043  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164100044  ,TABLE BASE FOR DINING TABLE 120X70                          ,      1631.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700001  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700002  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700003  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700004  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700005  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700006  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700007  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700008  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700009  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700010  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700011  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0077-0010164700012  ,DINING TABLE 120X70 (SMOOTH)                                ,      2531.25,07/26/2019,FUR. & FIXT.        ,TABLE                                             ,         5,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FABB                
0071-0009991700001  ,MITS. FUSO CANTER FE71 CS#:B5F299 PL#:GAM-9118              ,   1512000.00,07/09/2019,TRNS. EQPT.         ,VEHICLE                                           ,        10,PRAWN FARM                    ,PRAWN FARM-ICM                                    ,FABB                
0071-0008892200002  ,EPSON TM-T82X THERMAL RECEIPT PRINTER                       ,      9107.14,07/20/2024,MACH. & EQPT.       ,PRINTER                                           ,         3,PRAWN FARM                    ,PRAWN FARM-ICM                                    ,FAACQ               
0071-0009905900001  ,SUBMERSIBLE ELECTRIC WATER PUMP                             ,     13035.71,09/03/2024,MACH. & EQPT.       ,PUMP                                              ,         5,PRAWN FARM                    ,PRAWN FARM-SOUTH FARM                             ,FAACQ               
0071-0004703300001  ,PRESSURE WASHER LOTUS                                       ,      4282.14,09/06/2024,STR. EQPT.          ,PRESSURE WASHER                                   ,         2,PRAWN FARM                    ,PRAWN FARM-ICM                                    ,FAACQ               
0077-0004703300002  ,PRESSURE WASHER LOTUS                                       ,      4282.14,09/09/2024,STR. EQPT.          ,PRESSURE WASHER                                   ,         2,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FAACQ               
0071-0010477200001  ,APRAIT MINI LAMINATOR                                       ,      2053.00,09/24/2024,STR. EQPT.          ,LAMINATING MACHINE                                ,         3,PRAWN FARM                    ,PRAWN FARM-ICM                                    ,FAACQ               
0071-0009148900001  ,APSOFT CASH DRAWER RJ11 CABLE                               ,      3571.43,10/17/2024,STR. EQPT.          ,CASH DRAWER                                       ,         3,PRAWN FARM                    ,PRAWN FARM-ICM                                    ,FAACQ               
0071-0010587400001  ,NEWSTAR NDVS 3000 W                                         ,     13561.61,10/22/2024,OFF. EQPT.          ,AVR                                               ,         3,PRAWN FARM                    ,PRAWN FARM-SOUTH FARM                             ,FAACQ               
0077-0010562700001  ,FUJIDENZO USHOWCASE ISUP-85H                                ,     21339.29,10/28/2024,OFF. EQPT.          ,REFRIGERATOR                                      ,         3,CHARCOAL & CHOP FOODLINE INC. ,AC-PRAWN FARM                                     ,FAACQ               
0071-0008489500003  ,TP-LINK TAPO C310 OUTDOOR CAMERA                            ,      2000.00,04/18/2023,OFF. EQPT.          ,CALIBRATOR                                        ,         5,PRAWN FARM                    ,PRAWN FARM-SOUTH FARM                             ,FAACQ               
0071-0008489500004  ,TP-LINK TAPO C310 OUTDOOR CAMERA                            ,      2000.00,04/18/2023,OFF. EQPT.          ,CALIBRATOR                                        ,         5,PRAWN FARM                    ,PRAWN FARM-SOUTH FARM                             ,FAACQ               
